block_number,block_hash,transaction_hash,transaction_index,log_index,pair_address,event_type,in_observation_window,sender,to,reserve0_raw,reserve1_raw,amount0_in_raw,amount1_in_raw,amount0_out_raw,amount1_out_raw,removed
25544933,0x9b9400f21b7ab619bc51b5e1f6049b6f9bee8ec86af99e9238b6aaf270904b47,0x4fbe2f057373a3baf5111aad128b72ac0db5bc261c21726a7f8fd05530d581b0,178,332,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915946556036770533801,7388219161975,,,,,False
25544933,0x9b9400f21b7ab619bc51b5e1f6049b6f9bee8ec86af99e9238b6aaf270904b47,0x482c99d24b276bb302cbb1aa6975d31d989dbc7c704c6122e21c2f6d19a37109,793,1559,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805936036569,4666027528463369715669,,,,,False
25544942,0x8bc47765ad45d4d906d40d2d1bb97f7539b510243ea19be38ef6274d274d0863,0x40bcf316d2cc9d131f0ae3bf521945263ee5ceca6973b46cfb4403b7633fdb05,28,124,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805833551604,4666081996512996478936,,,,,False
25544944,0x92e02ff80b00201ef13b3dfcd05d14929b0b4e09df1d13999b9fdce4afe32a8f,0x954050f204377d505e5f0380108818c48e792546b83b2cd764cd12c4e74dd94e,49,92,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915952209005434021670,7388208528527,,,,,False
25544953,0xefd2c1cfd97556d07d2b7fb2e713001da73383a0db0a6c7aa12e54d11038cf0d,0x523fb4c9a133e3b3ed8cd41c756a02d317c84d471be719bacb9c37a92c24acd1,33,158,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805797398609,4666101211177599726600,,,,,False
25544961,0xb2126b980924d4caf32b912b16dba602704690976c3dcfcd94f73a05b0a8575d,0xb80085129218a10253144c1e044d30ec0c46d00f5f0d51ef734b6f8b0f49d755,57,194,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805409821787,4666307211177599726600,,,,,False
25544965,0x86abd1971891995646e1d0419b227b2564e23ae828e090e34658650ac9577e2a,0x083ab0c44c015d10527c6ae4730e8c7a6836cef6014af562fd5d84a6518f117d,121,250,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915938998119581075910,7388233528527,,,,,False
25544969,0x4d82d6dec1587f7fd95a610ed32821cf46940d91e3adbb8cf305ba89851687cc,0xe6d203995252c5a35273ea01b6858f77f9dc1279d2f470dfb1993cc641085e65,48,159,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915912877818688475235,7388282958527,,,,,False
25544972,0xc253fb54ab7e9f4ccbda03940f54fc35a2613d14c6e996a03669185bb0c5f903,0x8e4302c01447f3ffb505c12e1f7b4949286105ce116f5c01818aa464c12da476,46,298,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805389736789,4666317887001303767285,,,,,False
25544975,0x1e11408d2d8e802d526e6676db7c1d21b3932ff1b4b2a691800b6badf65fbf8f,0x3ae1f6bbef8ea729e50cd99d3103ffff6ae7cfe8196790d6381058f0695d2dec,34,148,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738959005,4666133383085357338145,,,,,False
25544976,0x0a58ba39ccae86f6e1e82934e0b450332e5030105aa3bfedbbc9bcc90aeabb07,0x1ed39c497e0b76f9d916455acd1e0c54f6a54b3fa17bbec8e0d699d1c1d6e9d9,265,503,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738948705,4666133388560126606886,,,,,False
25544978,0x139f6b1bab3d5c63e821057a24aa9b76355d3c1a6fe891b2e8b74825dae5eb8c,0x7393cf32a2af059d9f240341fa83fda72169bd960ce067e60248aa5836235af5,132,508,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,21689750874939,11493330808084984266468,,,,,False
25544978,0x139f6b1bab3d5c63e821057a24aa9b76355d3c1a6fe891b2e8b74825dae5eb8c,0x7393cf32a2af059d9f240341fa83fda72169bd960ce067e60248aa5836235af5,132,547,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738948706,4666133388560171354753,,,,,False
25544979,0x74736a9f3a05031e17325d4b9cf1630061c9ebee9dd6358c5f947736bc7ad541,0x30dec0ae0ac11dd47a753823b600daa5be9fb7eff377aa27a6a760baaacba727,170,788,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738938406,4666133394034940623494,,,,,False
25544984,0x54d118e33e495a4b7f3524126559200c6c785eeebfb732bf8dc264779390c8ed,0x1f8c6e8a09ed6b331baa8ce31e74fd3b437792673d7e832b1bf575c75554f6a6,1,3,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738871861,4666133429403312058581,,,,,False
25544984,0x54d118e33e495a4b7f3524126559200c6c785eeebfb732bf8dc264779390c8ed,0xa45562af3c11a0ac92d20d2dd206f9c92a24a4e9e08faa77ac1e0e8b4d75a164,80,265,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3913272526379321005086,7393282958527,,,,,False
25544990,0x6347866f69dcafee39fd6cdbca92f7f100c0b375e30d50e22dd2b0a9b9e1c462,0x5db737d6164dc1dc85e593c7a2d3f6655d2e6b65237668fb24f3036f5fae7f52,93,125,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738711240,4666133514772117574556,,,,,False
25544993,0xdc3c209a683ebe8802c835254a0660de9bae72489d69ab198ea5cdc6d7108ab0,0x15f1cd9ecfb2c365ca4078f5b93d52c402e6bfc35da23146db21f3e1b172a95e,342,574,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738700941,4666133520246478298226,,,,,False
25544997,0xe1831b052ffd974d6596e03b69c37965ac3e550f56316b184766ed80e9279b3f,0x72833141ca1b87687ca3b713080524b60d863ef4ee5886350c340b42025a39d3,84,234,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3913265557985897832004,7393296163439,,,,,False
25545005,0x6993d54db41d0ae543db3125678426752711fcfabb3c4005c5a567bc946a3b08,0x78191f2038e19a583d5fb030806d293eee8a7254c3b7fb2e47c1010a2a4953a5,166,394,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805738730704,4666133504522471283821,,,,,False
25545017,0x7863d64c4b2a200b1e848a2f920eafa9012cae7a6ab40b8ccb2f428bdfa2405f,0xf9793ad627e4164e7a695980bf8b42e3dbe8fbbcf298803c1bb3df1fca4ce440,8,33,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8805737883545,4666133954780499298054,,,,,False
25545018,0x2e0d42b8f5b78ee1f921bf14dc5a1a4936fe59f6a64816b5153f9f4bb652cfd6,0x7e037466517594399c6a7d44e7e4146192cda2cbaf9c8f66f572af837315d0eb,672,960,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8806062883545,4665962261227762559981,,,,,False
25545025,0xfa50592d23b30e200d604bfaa4b6818ea3a300b29f7a838302ea1aa7b5293ffc,0x095a20826eb65f684806c783f1fbb005859dad375a10b2dd5979146003a49bbe,108,754,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3913256059205964492511,7393314163439,,,,,False
25545037,0xe6630bcdbe297b892bc00d9c789bed0eee66d5968ae9b1a349fc93fbcc73ff93,0x3c7c0da582d672348f4e45988699749ae7304f58459b5c66778efa5d301e9136,22,91,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3915239282139521768927,7389580395367,,,,,False
25545037,0xe6630bcdbe297b892bc00d9c789bed0eee66d5968ae9b1a349fc93fbcc73ff93,0x229d002a8481cd3776846490ab2892cf93a210d1eb6819bed3b0c711f89c5eae,24,98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8803223217792,4667471897915940691693,,,,,False
25545038,0xb54a729ff1e332515ada6b5ccbbc8070ad95adf51518020f4a72ee15f2034139,0x8275700ada193334eae006893582330e890916c65f1ac46eab31520af8058ebe,0,167,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916245887117352526047,7387686724955,,,,,False
25545038,0xb54a729ff1e332515ada6b5ccbbc8070ad95adf51518020f4a72ee15f2034139,0x8275700ada193334eae006893582330e890916c65f1ac46eab31520af8058ebe,0,184,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8800843096146,4668737978734761207533,,,,,False
25545040,0x11437f3bce5ffaa87bfe6cc05ebbcc563689cb1286223c90acfbaff22090a7a1,0x4776cdca72d2f309ca411c9448e364d2f2906da620b457c5e6663605ca966143,72,179,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799747474498,4669321013884761208336,,,,,False
25545040,0x11437f3bce5ffaa87bfe6cc05ebbcc563689cb1286223c90acfbaff22090a7a1,0x77852effb3a1b9884e7564bebd1f92710a13e4b7c04ce47161874630d5f4e59f,74,189,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916973639003678160479,7386318253654,,,,,False
25545041,0x555615312870c05ba15fa65e1e3ca79259ac402a8a29ed2d8d230c1550d43a8a,0xc5da45fc45041c74c08542e8ae4eca58daa8957ef7c9bd0cea3cdcb9390e4781,172,378,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8798788713646,4669831337866739970960,,,,,False
25545046,0x2826460467c1ecef7da410f3795e793602d4810fee3f5aac9b4a1e020618c95b,0xa0e8d3ef1b3e0b28983c9c1f8e60dfd425d69b03951807a56755a164bbc8c107,56,212,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3916947203665882344613,7386368253654,,,,,False
25545049,0x8bca868e16b195845b32a10e9734305a824ef1e90c7099bfa64a65ea464d6e84,0xe65b6b43e72c1980ec0f1e06661a1f90760d08acf6bd42a14020fc75d6810c55,53,376,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917213166533682881013,7385868253654,,,,,False
25545052,0xa65910ce24706314d6a9c3de99469ef534523002589b3a399b59d977adabd852,0xb9f740b7bf4446351b6c5ddeab6e16ff481f698ed92c0ba061f1075b3222b17c,32,118,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917239432579837649206,7385818878177,,,,,False
25545060,0x45b59c0e7e3efa7a3d00f537bd977263ebaca7906974aa489cfaaa87ba231b51,0x8dffdf1c676fbaeb85f8be7de18fc79fcdd417b9e3aac058c50b69022b0efe17,76,254,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917505435075933392015,7385318878177,,,,,False
25545061,0x7e08f907eac116ceda92d37008fcd85011c35becc27adcb47760bcd4bdaaa7c7,0x96f0b01f5d870d9354b575c1b0c00412a8acad22a61f8ed6463c87d5dfceb597,19,150,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917503109550701454563,7385323275474,,,,,False
25545063,0x49c071a8da6415a0fc78d6ffe1b81ef0ecdc01832bc74af04882f648e46d9038,0xf04040649653acb59c963913be1d5a87752094fedf0564e0e8ccd3286e57e020,152,380,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917484599782068392032,7385358275474,,,,,False
25545067,0x6c2ce3b93f5fe588738d5999f70da4cf423bd2122b1ca4e506b6b6db7b0f712f,0x01d2bcd5d0fbb9f291fdb296001e00c146431d6a8570e5e33c42b21956f68ab5,73,403,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917510996777513572279,7385308660701,,,,,False
25545079,0x808a037e0bedbcd7192088b88e58feaa85ce81631ecdb958ecc8719a8c4dfbe9,0xf3bb2b74fadfd160a4a7a29a4a43dfe7a078c4a1124781690c42c36b723043ef,114,461,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917523227401209588310,7385285672720,,,,,False
25545081,0x4d3928e86dd9a72814cb1356936eb613f74fff177669fc43bfd220c0741231ec,0xd7f862a59191be03c808674e580a5c1b25a7c37be73e7d1400a08a0ebbae0bd2,56,239,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799134648052,4669648296099750638569,,,,,False
25545088,0xe211182698613ed5e233716bfb022761e9e437a17aa7ce6ea58392f5fe95718a,0xcdd9667ad7e27288ee28935765a31d4a4f261159dc326b4d5b0a0aff2db46d39,5,124,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799135693215,4669647743102028746836,,,,,False
25545089,0xe3b5840afc9788d10f77a5193ce7e73452e12384df1190103bcb72511a24499c,0x9a819393956ec30835972cfdcb4ca334519592ea976f1e7507ba9196ab380ea7,77,193,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799140693215,4669645097594376278454,,,,,False
25545107,0xc931eb10d68c0ac585a3525b27de4bd0bf14496c2a9ba618f19b00eec34c58d1,0xd7a812e855708506d9144415f1fc5069bd072ef6de42a528935d7ce2531d1f65,43,94,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917535465594016800294,7385262670656,,,,,False
25545113,0x277b6afd72f8aa13aa1331f4ff172f02c09eade3a886fad26d422393eadf87e0,0x53516215af2e8f563f59d349f22d2dec2ba6f022610664da3c14003ef95b38e6,283,530,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917561907121530529577,7385212973472,,,,,False
25545119,0x979146c2bc94b9e2ceb098630d75478b1f4aac8ce8ce8cc2720b30fba6cf6c09,0x9e553e5e0ffbf7b62eb7d3154decdd813a46fbfe8d72f6bf52eaddefff988055,37,103,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799096866722,4669668426122773329154,,,,,False
25545125,0xcaa433a248d4f299c094fb20b53ffe2ed5411d46027b024ece13569026946ca4,0x38d1ccc522b77e5a592baad7fc342a02b2182101821f42acd789785fe2214615,60,239,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917601265822609688638,7385138999537,,,,,False
25545147,0x2825c8fee899c38f0edd5f1b88fb5139a050b49414edaf9e7c17a083f7c04b79,0xa1ef4d32abeb9ea6fd4c7ea13f972633e3fa0661458c69cf6f83723cfab99b92,72,126,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3917625813257177598599,7385092863850,,,,,False
25545147,0x2825c8fee899c38f0edd5f1b88fb5139a050b49414edaf9e7c17a083f7c04b79,0x1402a35802daa6da35d13afb4d4c831f2a46f339bd86624591568b962d4f8d89,78,135,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799096856423,4669668431605416890167,,,,,False
25545147,0x2825c8fee899c38f0edd5f1b88fb5139a050b49414edaf9e7c17a083f7c04b79,0x8d91113eeb2e797eab51862f6fd81c610f5419b087483ec636739304f4889a92,79,143,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8799077286425,4669678848650664632462,,,,,False
25545150,0x07024154b4647647cc6ad014157fc9463d59d9ee9f0138979b25db469006d528,0x4a293cca618574db69609105fcaf372b9e3fd152c9a7b544e404051a623fccb3,15,71,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8795863957432,4671389925095456417678,,,,,False
25545150,0x07024154b4647647cc6ad014157fc9463d59d9ee9f0138979b25db469006d528,0x95a65ae036fdbe4a6ffc35dbd68fbbf3aad2920b0313c06f603931aabb784e22,32,146,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918544255157503974791,7383367115413,,,,,False
25545158,0x8f91eff201f67b3aae63fd8707ef118c84bb1dbd97ee5312a26d1bca8eaf9987,0xfce2539bd87521b0e87f429ade5aa7992ca344a8adde331e36e8e5fbe624e906,27,168,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918673215157503974791,7383124864379,,,,,False
25545164,0xe43312370a850d069de48df026d7004ad748bf00664799c70557efd6c823e672,0xc79995d6931656391ad242535489fd7bc577034c8423f4719c924ff628c9db5f,101,513,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8796297966796,4671160130129857805709,,,,,False
25545169,0xe54bd3539ce0ed1e7a4fe25d83cb2aedff7dd9c3358a85f0a5c34638eead19f3,0xc9c9f380cb07337609126a0202daa1077aa96a7443c4d7dec3b089067142711d,75,176,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918690472469905962008,7383092447771,,,,,False
25545170,0xeb7454eb61404df8046917cb06f6ad16266a5b30f0876036993c53e76c1630cd,0x6ecb91f61273b57ccacfa6e14d558dd93845ca415c5bd56cfb706e5b443dca32,37,48,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8796260793276,4671179930129857805709,,,,,False
25545181,0x6a715bae91249762e9928e3bc7727c7ccab4a4b1a01c7ab30330ef83fc640881,0xec07976f8c42d1e0f6b5465c6d292e9327b9f1fe1609cc97a9478cf17a0c5c90,103,188,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918717093598504065522,7383042442473,,,,,False
25545186,0x4f4e3faf4440173132b96721d541e0c98b0266d494ffa32c7c57645074dcbae2,0x07bbdc58539b7fec9f7f6e66b61dad0ae1ed0b0c29227b319327176e3fc3ae68,26,124,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918718351122913939707,7383040080348,,,,,False
25545189,0x94babc61fd9055995bf35dce7dba4064f9f5f026d02685b7c050245800c0d11d,0x6a79210a692653943b2e2e031879b772441836c339ae784e4dfa1f0f79946c2c,44,170,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8796158308311,4671234518302840626725,,,,,False
25545190,0x9908ca235f5f83c5a90e5a48b1f4a1f212d008489c8bd0ed82dcd8f915b558a4,0x1016d491ea754c40c9ae1fab3dae68a31f9c35121705f9e00a1b3d74df454fcb,1,12,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3918839019750108889272,7382813424269,,,,,False
25545193,0xc0fae183c69ffed8abf54772a26a9c4e014dce6c49555e11655af864fc90cbde,0x4b90c45ebd1b530a4b3166fe4e8bcaafd48bb0b524804d7c0a7570a0fd8a49e0,0,105,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793557911965,4672620033941864486437,,,,,False
25545193,0xc0fae183c69ffed8abf54772a26a9c4e014dce6c49555e11655af864fc90cbde,0x4b90c45ebd1b530a4b3166fe4e8bcaafd48bb0b524804d7c0a7570a0fd8a49e0,0,152,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919507969895869881912,7381557164435,,,,,False
25545208,0x93edab37e8dc667c81f627d5ea1ca1880258b53ffa023ec6ea6cdee4c7bb0eb1,0x66c0651295dffeb3c8735a804694a9ff826ba5833cecd11944723220b3ab1851,72,180,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919522763899988687400,7381529386773,,,,,False
25545209,0xafd7ff8a83cafb185ab11cdc54f5fe68366270c686d9b83ca2f25cb633b02683,0x4697401e2407f60b70ede968059d5cb2344a37190e9946e4c225c8ceaeef358c,18,93,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793876824833,4672451088166143375978,,,,,False
25545212,0xa90fdaa678eab80b09d31ab958aa7016ca80372a52db11f92571625745f1917a,0x5e0f778e948eaa898c48aa3c6ad893cf86ff7e9f47820f98c93718ecdea5862e,55,179,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793876814533,4672451093655708043894,,,,,False
25545213,0xd5afe78a82e162ed72b938bd8115445175b4ed3e1cdfd857082231cfb3270f5d,0xb20f08e609221a2d55d50b25b3a6834435bf6bd528f0d0ce91e7b1f87c8a5fdd,78,450,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667898869913,1665629892038,,,,,False
25545217,0x0d88c1214e9fef3b5a1e9e583701b7f2ad893ab957586a94593c58a65a87a9e5,0xc19d3a5601165dce2a467b1872a201d87caf08c20e017dac39be672d809dace8,32,134,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793877393665,4672450786868618721133,,,,,False
25545222,0xb5344543282b7b8e572a56e108268202c47a8e0c856b5a45279ea5e8919238e8,0x097900ffc0435bfd145f2a9e639991cb51a386e0cfa63dfee9b24f7635562735,26,75,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793887520103,4672445422536017604958,,,,,False
25545223,0x656c2da87d2f725f2517a563c0e74dafffaa83acede627652c2a70675c51c2fd,0xc779dc254a250860ad795c19468de061c20b4d31babf4b9e0c226e7dd451291d,53,185,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793888617353,4672444841284600628299,,,,,False
25545231,0xac4a903e429b8906cbdeb79937330ddf0beb470098eef40bd1da79da9a1526d0,0xd16e73eaa1ce77cfe7892ceb59b1b1f8c921723db71a458957cdce42b0b18cbb,44,129,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793890388500,4672443903046853306388,,,,,False
25545232,0xbfd00d2f49b8e1a889aa29cb1a2a2c2f66a80e68424da1c6a2f8b2b0418e2b2e,0x413f067a48aa0774f09af1bc98038de0f3d055b048f4dcfe2295e48788437902,26,214,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919544757432766251575,7381488091449,,,,,False
25545249,0x7bbf1cfeadb383ad6516c6e8ea98a5f77f16a018f438afe0c783815821d51576,0x8258d425eadc031496a4258a6ab7643fa233ca1efc727775bc3ceea23cd05699,97,165,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3919571136475936634149,7381438562447,,,,,False
25545255,0x300fa1e52c6bae4eaf83c6be323d7e59a5148412fc666992a341f7665a766c85,0xb605ded358dab9a6ae86799491be8de4e2dee4ef70815e51d04f905f34bf2944,19,49,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667848953500,1665679892038,,,,,False
25545268,0x7db0f4541c2c3d6b7c9707e55ee502aed72715715a95a27f4b0e37cc636d5fe3,0x45e49b9a442ffd6f25b758a398e8210a1ffaa357c02477a5a83cc40144b79e40,48,117,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8793872775502,4672453289511942149917,,,,,False
25545272,0x6f83b511cb5f9f8487401bd8562680cbc3bd9d94b8a3d31c24f5af7cbedcfca4,0x45f306266c0c19936c334a479233fb6882378cfeebd120d08eb5fe1ecd6f5dd6,20,90,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8791233984845,4673860003406496025373,,,,,False
25545272,0x6f83b511cb5f9f8487401bd8562680cbc3bd9d94b8a3d31c24f5af7cbedcfca4,0xed31d17fcc68fa59e7e9557e82a5b77b7f04a1918343aa365df9a6d3bf1c64dc,22,98,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3920732023642794342437,7379259555898,,,,,False
25545273,0x997877220aa7b711f58354cd5c610c7d4a26994d9e1eaa2f375d6e3b45188f6b,0x9e0754a47eceadff78ff0d112a1601ca5c8a98948ee94085300a838743162059,14,62,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8784534898218,4677435014244917974813,,,,,False
25545273,0x997877220aa7b711f58354cd5c610c7d4a26994d9e1eaa2f375d6e3b45188f6b,0x67f2831a2bfedf70a73f75fece745b705c58a5b2bfefc6d36c652325554185db,16,76,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3923933939579987637285,7373256168372,,,,,False
25545274,0x02f2c89ccb496450f1b7422213a94c767ccbb159753ab1c68799f75600d24757,0xc09ebb9c4e2b594b97aa0ce776982f8faead3a03b5085c25a00a5a68efff9b56,48,172,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8781310029975,4679157938312377473821,,,,,False
25545274,0x02f2c89ccb496450f1b7422213a94c767ccbb159753ab1c68799f75600d24757,0x2745cf8121418ea6ce2e76a93b3338519336972d9afef4aa9103811e0931963c,55,209,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3925193178236220920869,7370897857556,,,,,False
25545276,0xd82f108d697e54bf714f1fbc0282e8963ae59e8b3bd43512d4c371f74b927de5,0x70c314ed26835b70df0491d6082c086cb5590a8fe6d44aefe46351ae6f91dfb9,85,650,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Sync,False,,,1667847355905,1665681492358,,,,,False
25545285,0xe71cf70c7f2f6c88101c0b9952825e8bbb1462941c35a1e4879ec4f1dcb73841,0xde24b237497db66becaa9a7dcdfa3bf3a20ccdd215342a6cd76ff4704ce0d814,20,169,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3925198225809940077311,7370888407452,,,,,False
25545291,0x8ea176a95856763c6eb90a63ced045d550c9c4962095a8f1d17247732ea54346,0x236159ca3f573f8143f02c536303b44ae8479fd9e1f323f0ceabb04f3d5b80ab,20,84,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8779201920932,4680284905957721000989,,,,,False
25545291,0x8ea176a95856763c6eb90a63ced045d550c9c4962095a8f1d17247732ea54346,0x67e870be4aee727adee0f64637fdbdaa1dd0253414bbb4c00fa98c1f823450bf,21,88,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3926166169630927524095,7369076667244,,,,,False
25545292,0x7fa4a04b7b0e96287219f4f61c9dd0f893f1555769fb7cdb28be8626d289a362,0x21b062cd77beae7a8fe160eadcb46877fe29655ac753fe9bfb90e600c87de299,19,76,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8773935970509,4683102376850544919581,,,,,False
25545292,0x7fa4a04b7b0e96287219f4f61c9dd0f893f1555769fb7cdb28be8626d289a362,0x38752212d01f2991db53f572809d162524dcc6e41f05fc15bc3d99f3de045f2f,20,80,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3928848034857869161215,7364061562905,,,,,False
25545292,0x7fa4a04b7b0e96287219f4f61c9dd0f893f1555769fb7cdb28be8626d289a362,0xbb8f032ee8fea40ced94057bdbe39e0764a8bbcff83dd180eb55943521015e1a,143,531,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8773947160010,4683096422361278026312,,,,,False
25545293,0xdb5626b251d72b5c895fb020a22008ad56a622b1aa00e75967a83e0c90ed5015,0x277e4bb227fa7e211b51867ccbac1a4f34673a1441dd0b545f77e50fff3cd781,42,584,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Sync,False,,,8772894720804,4683659921050706176712,,,,,False
25545303,0x9cd22bcd7fcdeefefbe6d49ddec62cfdf1da0024a6dccdb6a72c5e292e6f9ec0,0xcda752cedc6205675733c71de0a77913bf74676a8af09826b7bad87d4875d71a,141,500,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3928874340511579820468,7364012404981,,,,,False
25545311,0x563459ee916c618a8c3ba642b7fa85293c49e2bda369af22b16cb53a218baf48,0xb246de099d9d97dd12dc68c38d6676b24e469f2566a419ea33648564112500de,137,399,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,Sync,False,,,3928870617053968875502,7364019404981,,,,,False
